recall,precision
0.9206349206349206,0.1762917933130699
0.9206349206349206,0.17682926829268292
0.9206349206349206,0.17737003058103976
0.9206349206349206,0.17791411042944785
0.9206349206349206,0.17846153846153845
0.9206349206349206,0.17901234567901234
0.9206349206349206,0.17956656346749225
0.9206349206349206,0.18012422360248448
0.9206349206349206,0.1806853582554517
0.9206349206349206,0.18125
0.9206349206349206,0.18181818181818182
0.9206349206349206,0.18238993710691823
0.9206349206349206,0.1829652996845426
0.9206349206349206,0.18354430379746836
0.9206349206349206,0.18412698412698414
0.9206349206349206,0.18471337579617833
0.9206349206349206,0.1853035143769968
0.9206349206349206,0.1858974358974359
0.9206349206349206,0.1864951768488746
0.9206349206349206,0.1870967741935484
0.9206349206349206,0.18770226537216828
0.9206349206349206,0.18831168831168832
0.9206349206349206,0.18892508143322476
0.9206349206349206,0.1895424836601307
0.9206349206349206,0.1901639344262295
0.9206349206349206,0.19078947368421054
0.9206349206349206,0.19141914191419143
0.9206349206349206,0.19205298013245034
0.9206349206349206,0.19269102990033224
0.9206349206349206,0.19333333333333333
0.9206349206349206,0.1939799331103679
0.9206349206349206,0.19463087248322147
0.9206349206349206,0.19528619528619529
0.9206349206349206,0.19594594594594594
0.9206349206349206,0.19661016949152543
0.9206349206349206,0.19727891156462585
0.9206349206349206,0.19795221843003413
0.9206349206349206,0.19863013698630136
0.9206349206349206,0.19931271477663232
0.9206349206349206,0.2
0.9206349206349206,0.20069204152249134
0.9047619047619048,0.19791666666666666
0.9047619047619048,0.1986062717770035
0.9047619047619048,0.1993006993006993
0.9047619047619048,0.2
0.9047619047619048,0.2007042253521127
0.9047619047619048,0.20141342756183744
0.9047619047619048,0.20212765957446807
0.9047619047619048,0.20284697508896798
0.9047619047619048,0.20357142857142857
0.8888888888888888,0.2007168458781362
0.8888888888888888,0.2014388489208633
0.8888888888888888,0.20216606498194944
0.8888888888888888,0.2028985507246377
0.8888888888888888,0.20363636363636364
0.8888888888888888,0.20437956204379562
0.8888888888888888,0.20512820512820512
0.8888888888888888,0.20588235294117646
0.8888888888888888,0.2066420664206642
0.8888888888888888,0.2074074074074074
0.8888888888888888,0.20817843866171004
0.8888888888888888,0.208955223880597
0.8888888888888888,0.20973782771535582
0.8888888888888888,0.21052631578947367
0.8888888888888888,0.21132075471698114
0.8888888888888888,0.21212121212121213
0.8888888888888888,0.21292775665399238
0.8888888888888888,0.21374045801526717
0.8888888888888888,0.21455938697318008
0.8888888888888888,0.2153846153846154
0.8888888888888888,0.21621621621621623
0.8888888888888888,0.21705426356589147
0.8888888888888888,0.2178988326848249
0.8888888888888888,0.21875
0.8888888888888888,0.2196078431372549
0.8888888888888888,0.2204724409448819
0.8888888888888888,0.22134387351778656
0.8888888888888888,0.2222222222222222
0.8888888888888888,0.22310756972111553
0.8888888888888888,0.224
0.8888888888888888,0.2248995983935743
0.8888888888888888,0.22580645161290322
0.8888888888888888,0.22672064777327935
0.8888888888888888,0.22764227642276422
0.873015873015873,0.22448979591836735
0.873015873015873,0.22540983606557377
0.873015873015873,0.22633744855967078
0.873015873015873,0.22727272727272727
0.873015873015873,0.22821576763485477
0.8571428571428571,0.225
0.8571428571428571,0.22594142259414227
0.8571428571428571,0.226890756302521
0.8571428571428571,0.22784810126582278
0.8571428571428571,0.2288135593220339
0.8412698412698413,0.225531914893617
0.8412698412698413,0.2264957264957265
0.8412698412698413,0.22746781115879827
0.8412698412698413,0.22844827586206898
0.8412698412698413,0.22943722943722944
0.8412698412698413,0.23043478260869565
0.8412698412698413,0.2314410480349345
0.8412698412698413,0.2324561403508772
0.8412698412698413,0.23348017621145375
0.8412698412698413,0.2345132743362832
0.8412698412698413,0.23555555555555555
0.8412698412698413,0.23660714285714285
0.8412698412698413,0.23766816143497757
0.8412698412698413,0.23873873873873874
0.8412698412698413,0.2398190045248869
0.8412698412698413,0.2409090909090909
0.8412698412698413,0.2420091324200913
0.8412698412698413,0.24311926605504589
0.8412698412698413,0.24423963133640553
0.8412698412698413,0.24537037037037038
0.8412698412698413,0.24651162790697675
0.8412698412698413,0.24766355140186916
0.8253968253968254,0.24413145539906103
0.8253968253968254,0.24528301886792453
0.8253968253968254,0.24644549763033174
0.8253968253968254,0.24761904761904763
0.8253968253968254,0.24880382775119617
0.8253968253968254,0.25
0.8095238095238095,0.2463768115942029
0.8095238095238095,0.24757281553398058
0.8095238095238095,0.24878048780487805
0.8095238095238095,0.25
0.8095238095238095,0.2512315270935961
0.8095238095238095,0.2524752475247525
0.7936507936507936,0.24875621890547264
0.7777777777777778,0.245
0.7777777777777778,0.24623115577889448
0.7777777777777778,0.2474747474747475
0.7619047619047619,0.2436548223350254
0.7619047619047619,0.24489795918367346
0.746031746031746,0.24102564102564103
0.746031746031746,0.2422680412371134
0.746031746031746,0.24352331606217617
0.746031746031746,0.24479166666666666
0.746031746031746,0.24607329842931938
0.746031746031746,0.24736842105263157
0.7301587301587301,0.24338624338624337
0.7301587301587301,0.24468085106382978
0.7301587301587301,0.24598930481283424
0.7301587301587301,0.24731182795698925
0.7301587301587301,0.24864864864864866
0.7301587301587301,0.25
0.7301587301587301,0.25136612021857924
0.7301587301587301,0.25274725274725274
0.7142857142857143,0.24861878453038674
0.7142857142857143,0.25
0.7142857142857143,0.25139664804469275
0.7142857142857143,0.25280898876404495
0.7142857142857143,0.2542372881355932
0.7142857142857143,0.2556818181818182
0.7142857142857143,0.2571428571428571
0.7142857142857143,0.25862068965517243
0.6984126984126984,0.2543352601156069
0.6825396825396826,0.25
0.6825396825396826,0.25146198830409355
0.6825396825396826,0.2529411764705882
0.6825396825396826,0.25443786982248523
0.6825396825396826,0.25595238095238093
0.6825396825396826,0.25748502994011974
0.6825396825396826,0.25903614457831325
0.6825396825396826,0.2606060606060606
0.6825396825396826,0.2621951219512195
0.6825396825396826,0.26380368098159507
0.6666666666666666,0.25925925925925924
0.6666666666666666,0.2608695652173913
0.6666666666666666,0.2625
0.6666666666666666,0.2641509433962264
0.6666666666666666,0.26582278481012656
0.6666666666666666,0.267515923566879
0.6666666666666666,0.2692307692307692
0.6666666666666666,0.2709677419354839
0.6666666666666666,0.2727272727272727
0.6666666666666666,0.27450980392156865
0.6666666666666666,0.27631578947368424
0.6666666666666666,0.2781456953642384
0.6666666666666666,0.28
0.6666666666666666,0.28187919463087246
0.6666666666666666,0.28378378378378377
0.6666666666666666,0.2857142857142857
0.6666666666666666,0.2876712328767123
0.6666666666666666,0.2896551724137931
0.6666666666666666,0.2916666666666667
0.6666666666666666,0.2937062937062937
0.6666666666666666,0.29577464788732394
0.6666666666666666,0.2978723404255319
0.6666666666666666,0.3
0.6666666666666666,0.302158273381295
0.6666666666666666,0.30434782608695654
0.6666666666666666,0.30656934306569344
0.6507936507936508,0.3014705882352941
0.6349206349206349,0.2962962962962963
0.6349206349206349,0.29850746268656714
0.6349206349206349,0.3007518796992481
0.6349206349206349,0.30303030303030304
0.6349206349206349,0.3053435114503817
0.6349206349206349,0.3076923076923077
0.6349206349206349,0.31007751937984496
0.6349206349206349,0.3125
0.6349206349206349,0.31496062992125984
0.6190476190476191,0.30952380952380953
0.6190476190476191,0.312
0.6190476190476191,0.31451612903225806
0.6190476190476191,0.3170731707317073
0.6190476190476191,0.319672131147541
0.6031746031746031,0.3140495867768595
0.6031746031746031,0.31666666666666665
0.6031746031746031,0.31932773109243695
0.6031746031746031,0.3220338983050847
0.6031746031746031,0.3247863247863248
0.6031746031746031,0.3275862068965517
0.6031746031746031,0.33043478260869563
0.6031746031746031,0.3333333333333333
0.5873015873015873,0.3274336283185841
0.5873015873015873,0.33035714285714285
0.5873015873015873,0.3333333333333333
0.5873015873015873,0.33636363636363636
0.5873015873015873,0.3394495412844037
0.5873015873015873,0.3425925925925926
0.5873015873015873,0.34579439252336447
0.5873015873015873,0.3490566037735849
0.5873015873015873,0.3523809523809524
0.5873015873015873,0.3557692307692308
0.5873015873015873,0.3592233009708738
0.5873015873015873,0.3627450980392157
0.5873015873015873,0.36633663366336633
0.5714285714285714,0.36
0.5714285714285714,0.36363636363636365
0.5555555555555556,0.35714285714285715
0.5555555555555556,0.36082474226804123
0.5555555555555556,0.3645833333333333
0.5555555555555556,0.3684210526315789
0.5555555555555556,0.3723404255319149
0.5396825396825397,0.3655913978494624
0.5396825396825397,0.3695652173913043
0.5396825396825397,0.37362637362637363
0.5396825396825397,0.37777777777777777
0.5396825396825397,0.38202247191011235
0.5396825396825397,0.38636363636363635
0.5396825396825397,0.39080459770114945
0.5396825396825397,0.3953488372093023
0.5238095238095238,0.38823529411764707
0.5238095238095238,0.39285714285714285
0.5079365079365079,0.3855421686746988
0.5079365079365079,0.3902439024390244
0.5079365079365079,0.3950617283950617
0.5079365079365079,0.4
0.5079365079365079,0.4050632911392405
0.5079365079365079,0.41025641025641024
0.5079365079365079,0.4155844155844156
0.5079365079365079,0.42105263157894735
0.49206349206349204,0.41333333333333333
0.47619047619047616,0.40540540540540543
0.47619047619047616,0.410958904109589
0.47619047619047616,0.4166666666666667
0.47619047619047616,0.4225352112676056
0.4603174603174603,0.4142857142857143
0.4603174603174603,0.42028985507246375
0.4603174603174603,0.4264705882352941
0.4603174603174603,0.43283582089552236
0.4603174603174603,0.4393939393939394
0.4444444444444444,0.4307692307692308
0.4444444444444444,0.4375
0.42857142857142855,0.42857142857142855
0.42857142857142855,0.43548387096774194
0.42857142857142855,0.4426229508196721
0.4126984126984127,0.43333333333333335
0.3968253968253968,0.423728813559322
0.38095238095238093,0.41379310344827586
0.38095238095238093,0.42105263157894735
0.38095238095238093,0.42857142857142855
0.38095238095238093,0.43636363636363634
0.38095238095238093,0.4444444444444444
0.38095238095238093,0.4528301886792453
0.38095238095238093,0.46153846153846156
0.38095238095238093,0.47058823529411764
0.38095238095238093,0.48
0.38095238095238093,0.4897959183673469
0.38095238095238093,0.5
0.38095238095238093,0.5106382978723404
0.38095238095238093,0.5217391304347826
0.38095238095238093,0.5333333333333333
0.36507936507936506,0.5227272727272727
0.36507936507936506,0.5348837209302325
0.36507936507936506,0.5476190476190477
0.3492063492063492,0.5365853658536586
0.3492063492063492,0.55
0.3492063492063492,0.5641025641025641
0.3333333333333333,0.5526315789473685
0.31746031746031744,0.5405405405405406
0.30158730158730157,0.5277777777777778
0.30158730158730157,0.5428571428571428
0.30158730158730157,0.5588235294117647
0.30158730158730157,0.5757575757575758
0.2857142857142857,0.5625
0.2698412698412698,0.5483870967741935
0.2698412698412698,0.5666666666666667
0.2698412698412698,0.5862068965517241
0.2698412698412698,0.6071428571428571
0.25396825396825395,0.5925925925925926
0.25396825396825395,0.6153846153846154
0.23809523809523808,0.6
0.23809523809523808,0.625
0.23809523809523808,0.6521739130434783
0.23809523809523808,0.6818181818181818
0.2222222222222222,0.6666666666666666
0.20634920634920634,0.65
0.20634920634920634,0.6842105263157895
0.19047619047619047,0.6666666666666666
0.19047619047619047,0.7058823529411765
0.1746031746031746,0.6875
0.1746031746031746,0.7333333333333333
0.15873015873015872,0.7142857142857143
0.14285714285714285,0.6923076923076923
0.14285714285714285,0.75
0.12698412698412698,0.7272727272727273
0.1111111111111111,0.7
0.09523809523809523,0.6666666666666666
0.09523809523809523,0.75
0.09523809523809523,0.8571428571428571
0.07936507936507936,0.8333333333333334
0.07936507936507936,1.0
0.06349206349206349,1.0
0.047619047619047616,1.0
0.031746031746031744,1.0
0.015873015873015872,1.0
0.0,1.0
